id,handle,created_at,text,cleaned_text
1515653369838325762,Uniq_cx,2022-04-17 11:28:17+00:00,"Real-time sales, floor prices, and transaction volumes for Meta Angels NFT.

Follow us for regular charts about the top 3,000 collections!

#MetaAngels  #NFT #NFTs #web3 #ethereum https://t.co/pYbEUMgXQj",realtime sales floor prices transaction volumes meta angels nftfollow us regular charts top 3000 collectionsmetaangels nft nfts web3 ethereum
1515653347327549440,yooshibatoshi,2022-04-17 11:28:12+00:00,"@OfficialTravlad Let's Gooooo #NotiGang 
#TravladdSafu
#Legends 
#CreatingHistory
#ChangingLives
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/S3dbAnA0JA",officialtravlad lets gooooo notigang travladdsafulegends creatinghistorychanginglivesbnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515653342156009476,alirezayia,2022-04-17 11:28:10+00:00,@sharafi_eth Look what I found! Dark Pill collectible https://t.co/GXYUGhsqGj #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,sharafi_eth look found dark pill collectible rarible ethereum nonfungible digitalasset nft via rarible
1515653341308760069,ETHGasPriceBot,2022-04-17 11:28:10+00:00,Slow 10 | Normal 11 | Fast 17.6 | Instant 27 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,slow 10 normal 11 fast 176 instant 27 current ethereum gas prices gwei dm price dm soon gas drops price ethereum gasprice ethgasprice eth
1515653324883828741,justindraplin,2022-04-17 11:28:06+00:00,We need new #crypto options. If every company created just buys and sells #bitcoin and #Ethereum  what’s the actual utility?  Only use is people making money off of trading #NFTs  and #cryptocurrency Let’s do better together.,need new crypto options every company created buys sells bitcoin ethereum whats actual utility use people making money trading nfts cryptocurrency lets better together
1515653298841427970,LivePriceCrypto,2022-04-17 11:28:00+00:00,"#Bitcoin Last Price $40386 #BTC 🚀
Daily Indicators:
RSI: 41.4
MA(20): 43318
MA(50): 42153
MA(200): 48137
Bollinger B. lower/upper: 37937/48699

#Ethereum Last $3041 #ETH
RSI: 45.9
MA(20): 3237
MA(50): 2987
MA(200): 3494
BB: 2886/3589

DM for project price!
#Crypto #Live

37557",bitcoin last price 40386 btc daily indicatorsrsi 414ma20 43318ma50 42153ma200 48137bollinger b lowerupper 3793748699ethereum last 3041 ethrsi 459ma20 3237ma50 2987ma200 3494bb 28863589dm project pricecrypto live37557
1515653293959176195,ETH_HistoryBob,2022-04-17 11:27:59+00:00,"On 17 Apr 2021, (2/2)
- /u/Ghostserpent explains #Ethereum for noobs
- $ETH tries to explain itself for  ₿0.03864, between $2437 and $2345. https://t.co/E6UsS72zvN",17 apr 2021 22 ughostserpent explains ethereum noobs eth tries explain 003864 2437 2345
1515653287164399623,WildPilot1,2022-04-17 11:27:57+00:00,@JakeGagain I’d ape in on https://t.co/f2XVVrt0Lj will melt faces this summer. Perfect timing to 🦍 in and 🐋 up. #P2E #NFTs #Meta #Ethereum @CryptoFinally @cryptomanran @coinlistings https://t.co/tVZezJDhqJ,jakegagain id ape melt faces summer perfect timing p2e nfts meta ethereum cryptofinally cryptomanran coinlistings
1515653286279663617,UchuScreamous7,2022-04-17 11:27:57+00:00,"@OfficialTravlad Long live for all the good things❤

TRAVLADD ❤❤❤

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/ubePYBE9nu",officialtravlad long live good thingstravladd bnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdrop
1515653280864550914,gasbelow25gwei,2022-04-17 11:27:56+00:00,Current average Ethereum gas price is 21 gwei. What are you minting? #ethereum #ethgasprice #eth #nft #defi https://t.co/3Fi1gwDzEL,current average ethereum gas price 21 gwei minting ethereum ethgasprice eth nft defi
1515653267388526599,Oxctoraxyz__,2022-04-17 11:27:53+00:00,"@OfficialTravlad have joined  🌻  Travladd Crypto 

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/fQzceTwqcs",officialtravlad joined travladd crypto bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515653243375869955,oboh_innocent,2022-04-17 11:27:47+00:00,"@hoskytoken Great project
@aniboi2010 
@hucheoffor1
@b_egwuatu 
@b_chika 

0x17e220dEa960DFE9441E100A88DE11FEA8b2E424

#cardano #ada #hosky #eth 
@ethereum",hoskytoken great projectaniboi2010 hucheoffor1b_egwuatu b_chika 0x17e220dea960dfe9441e100a88de11fea8b2e424cardano ada hosky eth ethereum
1515653237126594567,GeezuKreeztu,2022-04-17 11:27:45+00:00,"🍀🍀Manifesting Win🍀🍀
💰Big Win April💰
💰Big Win May💰
💰Big Win June💰
💰Big Win July💰
💰Big Win August💰
💰Big Win September💰
💰Big Win October💰
💰Big Win November💰
💰Big Win December💰
💰Big Win 2022💰

#TWITTERPICKER #pickaw
#BNB #BSC #NFT #NFTCommunity #NFT #Ethereum",manifesting winbig win aprilbig win maybig win junebig win julybig win augustbig win septemberbig win octoberbig win novemberbig win decemberbig win 2022twitterpicker pickawbnb bsc nft nftcommunity nft ethereum
1515653230201827328,Rajeshw27857105,2022-04-17 11:27:44+00:00,"@OfficialTravlad Thank you for biggest giveaway @OfficialTravlad 
TG: Rajeshwar Rai 
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/puQOVsjVVb",officialtravlad thank biggest giveaway officialtravlad tg rajeshwar rai bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
